Time,VIB57,VIB58,VIB59
13:50:11:324,0.4204,0.749,1.5322
13:50:11:328,0.4168,0.749,1.5278
13:50:11:332,0.4204,0.749,1.5278
13:50:11:335,0.4204,0.747,1.5262
13:50:11:339,0.4204,0.7474,1.5298
13:50:11:343,0.4196,0.7482,1.5294
13:50:11:347,0.4232,0.7478,1.5322
13:50:11:351,0.4228,0.749,1.5318
13:50:11:355,0.4228,0.7482,1.533
13:50:11:359,0.42,0.7494,1.5314
13:50:11:363,0.4212,0.749,1.5282
13:50:11:367,0.422,0.747,1.5318
13:50:11:371,0.4228,0.7502,1.5358
13:50:11:375,0.4216,0.7494,1.533
13:50:11:378,0.4196,0.7518,1.5306
13:50:11:382,0.4168,0.753,1.5322
13:50:11:386,0.4192,0.7506,1.5322
13:50:11:390,0.4228,0.7506,1.5282
13:50:11:394,0.4192,0.7514,1.533
13:50:11:398,0.4216,0.7514,1.533
13:50:11:402,0.4232,0.751,1.5334
13:50:11:406,0.4216,0.7498,1.5346
13:50:11:410,0.4216,0.7494,1.5374
13:50:11:414,0.422,0.751,1.5342
13:50:11:417,0.4228,0.7498,1.533
13:50:11:421,0.4212,0.749,1.533
13:50:11:425,0.4244,0.7502,1.5394
13:50:11:429,0.4184,0.7518,1.5342
13:50:11:433,0.4196,0.751,1.5346
13:50:11:437,0.4208,0.7518,1.5342
13:50:11:441,0.4224,0.7514,1.5326
13:50:11:445,0.4196,0.7526,1.531
13:50:11:449,0.4188,0.7538,1.5298
13:50:11:453,0.4168,0.7518,1.529
13:50:11:457,0.4196,0.7554,1.5274
13:50:11:460,0.42,0.753,1.5262
13:50:11:464,0.4188,0.7558,1.5282
13:50:11:468,0.4208,0.7558,1.5258
13:50:11:472,0.4224,0.753,1.527
13:50:11:476,0.4196,0.7554,1.5262
13:50:11:480,0.4188,0.7518,1.5286
13:50:11:484,0.4208,0.7554,1.5258
13:50:11:488,0.4208,0.7518,1.5286
13:50:11:492,0.4212,0.7526,1.5246
13:50:11:496,0.4184,0.7526,1.5298
13:50:11:500,0.4208,0.753,1.5266
13:50:11:503,0.4228,0.7514,1.5238
13:50:11:507,0.4172,0.7526,1.5266
13:50:11:511,0.4196,0.751,1.5258
13:50:11:515,0.4216,0.755,1.527
13:50:11:519,0.4172,0.7518,1.527
13:50:11:523,0.4192,0.7542,1.5266
13:50:11:527,0.4188,0.7554,1.5266
13:50:11:531,0.4216,0.7534,1.5238
13:50:11:535,0.4172,0.7518,1.5258
13:50:11:539,0.4204,0.7554,1.529
13:50:11:542,0.42,0.7514,1.5302
13:50:11:546,0.4244,0.7546,1.5278
13:50:11:550,0.4184,0.751,1.529
13:50:11:554,0.422,0.753,1.531
13:50:11:558,0.4208,0.7518,1.5306
13:50:11:562,0.4244,0.751,1.5314
13:50:11:566,0.4176,0.7522,1.5322
13:50:11:570,0.4216,0.7498,1.5286
13:50:11:574,0.4196,0.7522,1.5274
13:50:11:578,0.4184,0.7546,1.527
13:50:11:582,0.4188,0.7498,1.529
13:50:11:585,0.4236,0.7538,1.5246
13:50:11:589,0.4212,0.7514,1.5254
13:50:11:593,0.4172,0.7522,1.529
13:50:11:597,0.42,0.7526,1.527
13:50:11:601,0.4196,0.7538,1.525
13:50:11:605,0.42,0.7534,1.5234
13:50:11:609,0.4188,0.7562,1.529
13:50:11:613,0.4192,0.7554,1.523
13:50:11:617,0.418,0.755,1.5274
13:50:11:621,0.4196,0.7522,1.525
13:50:11:625,0.4184,0.7542,1.5266
13:50:11:628,0.416,0.7554,1.5238
13:50:11:632,0.4176,0.7542,1.5238
13:50:11:636,0.4184,0.7522,1.5218
13:50:11:640,0.4212,0.7542,1.5258
13:50:11:644,0.4184,0.7526,1.5218
13:50:11:648,0.4208,0.7526,1.521
13:50:11:652,0.4164,0.7506,1.521
13:50:11:656,0.42,0.7498,1.5226
13:50:11:660,0.4168,0.751,1.5218
13:50:11:664,0.4232,0.7506,1.5238
13:50:11:667,0.4168,0.7514,1.5242
13:50:11:671,0.42,0.755,1.5254
13:50:11:675,0.4164,0.7494,1.5242
13:50:11:679,0.4192,0.7566,1.5266
13:50:11:683,0.418,0.7494,1.5258
13:50:11:687,0.4208,0.7546,1.521
13:50:11:691,0.4192,0.751,1.525
13:50:11:695,0.4196,0.7538,1.5266
13:50:11:699,0.4196,0.753,1.525
13:50:11:703,0.4196,0.7526,1.527
13:50:11:707,0.4172,0.7538,1.5238
13:50:11:710,0.4208,0.7534,1.5278
13:50:11:714,0.418,0.7538,1.5266
13:50:11:718,0.42,0.753,1.5302
13:50:11:722,0.42,0.7514,1.5274
13:50:11:726,0.4172,0.7518,1.5286
13:50:11:730,0.4212,0.7498,1.5242
13:50:11:734,0.4192,0.753,1.5274
13:50:11:738,0.422,0.7514,1.525
13:50:11:742,0.4236,0.7518,1.5258
13:50:11:746,0.4172,0.7522,1.5242
13:50:11:750,0.4224,0.7538,1.5262
13:50:11:753,0.4168,0.755,1.523
13:50:11:757,0.4212,0.7502,1.5242
13:50:11:761,0.4204,0.7546,1.5234
13:50:11:765,0.4156,0.7534,1.5258
13:50:11:769,0.4172,0.755,1.5206
13:50:11:773,0.4156,0.7514,1.5246
13:50:11:777,0.4176,0.7522,1.5226
13:50:11:781,0.4192,0.7526,1.5254
13:50:11:785,0.4204,0.7526,1.5242
13:50:11:789,0.4196,0.7502,1.5242
13:50:11:792,0.4204,0.7498,1.5254
13:50:11:796,0.4204,0.7526,1.5222
13:50:11:800,0.42,0.7498,1.525
13:50:11:804,0.4156,0.751,1.5258
13:50:11:808,0.418,0.7502,1.5262
13:50:11:812,0.4228,0.7506,1.5286
13:50:11:816,0.4184,0.7518,1.5262
13:50:11:820,0.418,0.7514,1.5286
13:50:11:824,0.4224,0.7494,1.5266
13:50:11:828,0.4212,0.7522,1.5278
13:50:11:832,0.418,0.753,1.5274
13:50:11:835,0.4196,0.7526,1.5246
13:50:11:839,0.4196,0.755,1.5242
13:50:11:843,0.4184,0.7522,1.5278
13:50:11:847,0.4208,0.7554,1.5246
13:50:11:851,0.4176,0.755,1.5262
13:50:11:855,0.418,0.7562,1.525
13:50:11:859,0.4148,0.7538,1.5262
13:50:11:863,0.422,0.753,1.5258
13:50:11:867,0.4192,0.7558,1.5254
13:50:11:871,0.4208,0.755,1.529
13:50:11:875,0.4192,0.7598,1.5302
13:50:11:878,0.4204,0.7522,1.5306
13:50:11:882,0.4208,0.7538,1.5342
13:50:11:886,0.4184,0.7534,1.5322
13:50:11:890,0.418,0.7554,1.5334
13:50:11:894,0.4192,0.755,1.5318
13:50:11:898,0.4192,0.755,1.529
13:50:11:902,0.418,0.7542,1.5334
13:50:11:906,0.4156,0.753,1.5286
13:50:11:910,0.42,0.7534,1.5322
13:50:11:914,0.418,0.7518,1.5322
13:50:11:917,0.4188,0.7546,1.5334
13:50:11:921,0.4192,0.7554,1.5326
13:50:11:925,0.4212,0.7518,1.5318
13:50:11:929,0.4204,0.7542,1.5314
13:50:11:933,0.4216,0.7534,1.5334
13:50:11:937,0.42,0.753,1.5342
13:50:11:941,0.4196,0.7542,1.5318
13:50:11:945,0.4212,0.7534,1.5326
13:50:11:949,0.4184,0.7526,1.5338
13:50:11:953,0.4196,0.7518,1.5322
13:50:11:957,0.4196,0.7518,1.5334
13:50:11:960,0.4184,0.7522,1.5326
13:50:11:964,0.4196,0.751,1.5358
13:50:11:968,0.4176,0.7518,1.5346
13:50:11:972,0.4196,0.7506,1.5346
13:50:11:976,0.4204,0.7502,1.5366
13:50:11:980,0.422,0.7518,1.533
13:50:11:984,0.4196,0.751,1.5346
13:50:11:988,0.4188,0.7526,1.5326
13:50:11:992,0.4212,0.7522,1.533
13:50:11:996,0.42,0.7542,1.531
13:50:12:000,0.4192,0.7522,1.5334
13:50:12:003,0.4172,0.751,1.5326
13:50:12:007,0.4212,0.7522,1.5318
13:50:12:011,0.422,0.7554,1.5318
13:50:12:015,0.4196,0.7518,1.5342
13:50:12:019,0.4188,0.7542,1.5326
13:50:12:023,0.4192,0.755,1.5342
13:50:12:027,0.4188,0.753,1.5386
13:50:12:031,0.4184,0.7534,1.5378
13:50:12:035,0.4196,0.7542,1.5358
13:50:12:039,0.4172,0.7538,1.5378
13:50:12:042,0.4196,0.7534,1.5354
13:50:12:046,0.4184,0.7566,1.5342
13:50:12:050,0.4184,0.7546,1.5318
13:50:12:054,0.4168,0.753,1.5342
13:50:12:058,0.4192,0.7542,1.5362
13:50:12:062,0.424,0.7522,1.5374
13:50:12:066,0.4192,0.7562,1.5338
13:50:12:070,0.4224,0.7546,1.5354
13:50:12:074,0.42,0.7554,1.531
13:50:12:078,0.4204,0.757,1.5294
13:50:12:082,0.4224,0.7522,1.531
13:50:12:085,0.42,0.7562,1.5346
13:50:12:089,0.42,0.7514,1.5302
13:50:12:093,0.4188,0.7546,1.5322
13:50:12:097,0.4172,0.7538,1.5298
13:50:12:101,0.422,0.7578,1.5322
13:50:12:105,0.4192,0.7558,1.5286
13:50:12:109,0.4196,0.751,1.529
13:50:12:113,0.4196,0.7518,1.5318
13:50:12:117,0.4216,0.7546,1.529
13:50:12:121,0.4188,0.7502,1.5302
13:50:12:125,0.4196,0.7482,1.5306
13:50:12:128,0.4168,0.7498,1.531
13:50:12:132,0.4204,0.7486,1.5254
13:50:12:136,0.4204,0.751,1.5282
13:50:12:140,0.4184,0.7494,1.5286
13:50:12:144,0.4196,0.7482,1.5306
13:50:12:148,0.4212,0.7474,1.5286
13:50:12:152,0.42,0.7458,1.5306
13:50:12:156,0.4204,0.749,1.5274
13:50:12:160,0.4216,0.7522,1.5274
13:50:12:164,0.4212,0.7534,1.5242
13:50:12:167,0.4204,0.7538,1.5274
13:50:12:171,0.4156,0.755,1.527
13:50:12:175,0.4188,0.7542,1.5258
13:50:12:179,0.4172,0.7538,1.5246
13:50:12:183,0.418,0.7522,1.525
13:50:12:187,0.4192,0.7546,1.5238
13:50:12:191,0.4208,0.7542,1.5206
13:50:12:195,0.422,0.755,1.5266
13:50:12:199,0.4196,0.7542,1.5266
13:50:12:203,0.4208,0.755,1.5258
13:50:12:207,0.4204,0.7542,1.5246
13:50:12:210,0.4208,0.7546,1.527
13:50:12:214,0.4208,0.7538,1.5278
13:50:12:218,0.4172,0.7538,1.525
13:50:12:222,0.4232,0.753,1.529
13:50:12:226,0.4208,0.7538,1.5262
13:50:12:230,0.4184,0.7534,1.5258
13:50:12:234,0.4208,0.7526,1.5262
13:50:12:238,0.4176,0.751,1.529
13:50:12:242,0.4216,0.751,1.5278
13:50:12:246,0.4204,0.7522,1.5278
13:50:12:250,0.4212,0.7502,1.5282
13:50:12:253,0.4188,0.7546,1.527
13:50:12:257,0.4208,0.7514,1.5246
13:50:12:261,0.4212,0.7518,1.5254
13:50:12:265,0.4184,0.7538,1.5226
13:50:12:269,0.4216,0.7534,1.5238
13:50:12:273,0.42,0.7518,1.525
13:50:12:277,0.4196,0.749,1.527
13:50:12:281,0.4208,0.7506,1.5286
13:50:12:285,0.4208,0.7538,1.5266
13:50:12:289,0.4212,0.747,1.5258
13:50:12:292,0.4204,0.749,1.5294
13:50:12:296,0.4172,0.749,1.5274
13:50:12:300,0.4224,0.7514,1.5234
13:50:12:304,0.4192,0.749,1.5242
13:50:12:308,0.4204,0.7486,1.525
13:50:12:312,0.4224,0.7502,1.5214
13:50:12:316,0.4216,0.7502,1.5206
13:50:12:320,0.4192,0.7518,1.5226
13:50:12:324,0.4216,0.7526,1.5198
13:50:12:328,0.422,0.751,1.5202
13:50:12:332,0.4216,0.7526,1.5186
13:50:12:335,0.4216,0.7502,1.5262
13:50:12:339,0.4224,0.7506,1.5226
13:50:12:343,0.42,0.7502,1.5258
13:50:12:347,0.4208,0.7466,1.5242
13:50:12:351,0.4212,0.7498,1.5206
13:50:12:355,0.4192,0.7482,1.5202
13:50:12:359,0.4176,0.7482,1.5222
13:50:12:363,0.4208,0.7466,1.5202
13:50:12:367,0.4192,0.7474,1.5214
13:50:12:371,0.4236,0.745,1.5214
13:50:12:375,0.4232,0.7454,1.5222
13:50:12:378,0.4172,0.7486,1.5222
13:50:12:382,0.4236,0.7454,1.5198
13:50:12:386,0.4184,0.7474,1.521
13:50:12:390,0.4228,0.7482,1.5234
13:50:12:394,0.42,0.7466,1.5206
13:50:12:398,0.422,0.7462,1.5194
13:50:12:402,0.4196,0.7466,1.5238
13:50:12:406,0.42,0.7494,1.5222
13:50:12:410,0.4196,0.7478,1.5198
13:50:12:414,0.4224,0.7498,1.5202
13:50:12:417,0.4196,0.7502,1.5242
13:50:12:421,0.4236,0.7518,1.5258
13:50:12:425,0.4184,0.7486,1.5206
13:50:12:429,0.4204,0.7494,1.5218
13:50:12:433,0.4184,0.749,1.5226
13:50:12:437,0.42,0.7498,1.5194
13:50:12:441,0.4196,0.7498,1.5242
13:50:12:445,0.42,0.751,1.523
13:50:12:449,0.42,0.7514,1.5238
13:50:12:453,0.4196,0.751,1.5258
13:50:12:457,0.422,0.7494,1.5286
13:50:12:460,0.418,0.7518,1.5282
13:50:12:464,0.422,0.7486,1.529
13:50:12:468,0.4232,0.7478,1.5334
13:50:12:472,0.4212,0.7474,1.5318
13:50:12:476,0.418,0.7518,1.5302
13:50:12:480,0.4196,0.7478,1.529
13:50:12:484,0.4196,0.745,1.5322
13:50:12:488,0.4168,0.7506,1.531
13:50:12:492,0.4184,0.7482,1.529
13:50:12:496,0.4232,0.7486,1.5286
13:50:12:500,0.4172,0.7462,1.529
13:50:12:503,0.4156,0.751,1.5318
13:50:12:507,0.4212,0.7458,1.5298
13:50:12:511,0.4212,0.7482,1.5322
13:50:12:515,0.418,0.749,1.5298
13:50:12:519,0.4224,0.7498,1.5338
13:50:12:523,0.4192,0.7438,1.5322
13:50:12:527,0.4196,0.7438,1.5342
13:50:12:531,0.4176,0.7462,1.5302
13:50:12:535,0.4212,0.7438,1.5346
13:50:12:539,0.4204,0.7482,1.5334
13:50:12:542,0.4228,0.747,1.5346
13:50:12:546,0.4164,0.7462,1.5314
13:50:12:550,0.4196,0.745,1.5322
13:50:12:554,0.4196,0.7462,1.5314
13:50:12:558,0.416,0.7498,1.5306
13:50:12:562,0.4192,0.749,1.5302
13:50:12:566,0.42,0.7474,1.5346
13:50:12:570,0.4192,0.7514,1.529
13:50:12:574,0.4176,0.7474,1.5318
13:50:12:578,0.4224,0.7478,1.5334
13:50:12:582,0.4212,0.751,1.535
13:50:12:585,0.4176,0.749,1.535
13:50:12:589,0.4228,0.747,1.5346
13:50:12:593,0.4204,0.7486,1.5374
13:50:12:597,0.4176,0.7506,1.537
13:50:12:601,0.4196,0.7514,1.5314
13:50:12:605,0.418,0.7482,1.5346
13:50:12:609,0.4228,0.7474,1.5398
13:50:12:613,0.418,0.749,1.537
13:50:12:617,0.42,0.747,1.5358
13:50:12:621,0.418,0.7454,1.5374
13:50:12:625,0.4184,0.751,1.5374
13:50:12:628,0.4188,0.751,1.5346
13:50:12:632,0.4212,0.7466,1.535
13:50:12:636,0.4212,0.7466,1.537
13:50:12:640,0.4216,0.7478,1.5378
13:50:12:644,0.4192,0.7466,1.5362
13:50:12:648,0.4216,0.7462,1.5366
13:50:12:652,0.4204,0.7502,1.5346
13:50:12:656,0.4196,0.7514,1.5358
13:50:12:660,0.4216,0.7478,1.5378
13:50:12:664,0.4188,0.7518,1.5374
13:50:12:667,0.4176,0.7486,1.5346
13:50:12:671,0.4184,0.7494,1.5394
13:50:12:675,0.4168,0.7494,1.5366
13:50:12:679,0.4224,0.7474,1.5398
13:50:12:683,0.4172,0.749,1.539
13:50:12:687,0.4232,0.7458,1.5382
13:50:12:691,0.42,0.7438,1.539
13:50:12:695,0.4144,0.749,1.5366
13:50:12:699,0.4192,0.7434,1.5322
13:50:12:703,0.42,0.747,1.5342
13:50:12:707,0.4184,0.7494,1.5338
13:50:12:710,0.4216,0.7502,1.5338
13:50:12:714,0.4208,0.7498,1.5378
13:50:12:718,0.4216,0.7482,1.537
13:50:12:722,0.4196,0.7498,1.5342
13:50:12:726,0.4188,0.749,1.5298
13:50:12:730,0.4228,0.749,1.535
13:50:12:734,0.4184,0.7514,1.5306
13:50:12:738,0.4212,0.7502,1.5326
13:50:12:742,0.4208,0.7526,1.5282
13:50:12:746,0.4188,0.7482,1.5274
13:50:12:750,0.4168,0.7494,1.5314
13:50:12:753,0.42,0.7494,1.529
13:50:12:757,0.4192,0.7486,1.5306
13:50:12:761,0.4164,0.7502,1.5302
13:50:12:765,0.4164,0.7494,1.5286
13:50:12:769,0.42,0.749,1.5286
13:50:12:773,0.4196,0.7522,1.5314
13:50:12:777,0.4192,0.7526,1.5306
13:50:12:781,0.4224,0.7502,1.5314
13:50:12:785,0.416,0.7474,1.5294
13:50:12:789,0.4204,0.749,1.533
13:50:12:792,0.4212,0.7506,1.5286
13:50:12:796,0.4208,0.7474,1.5286
13:50:12:800,0.4212,0.7494,1.5266
13:50:12:804,0.4192,0.751,1.5266
13:50:12:808,0.4204,0.7514,1.5266
13:50:12:812,0.418,0.7506,1.527
13:50:12:816,0.418,0.7538,1.5234
13:50:12:820,0.4184,0.7526,1.5214
13:50:12:824,0.4188,0.7522,1.5222
13:50:12:828,0.4188,0.7518,1.5242
13:50:12:832,0.42,0.7502,1.523
13:50:12:835,0.4188,0.7518,1.5222
13:50:12:839,0.4192,0.7502,1.5242
13:50:12:843,0.4168,0.7518,1.5246
13:50:12:847,0.4208,0.751,1.521
13:50:12:851,0.4196,0.749,1.5226
13:50:12:855,0.4176,0.7494,1.5218
13:50:12:859,0.4144,0.7486,1.5182
13:50:12:863,0.4212,0.7486,1.517
13:50:12:867,0.4168,0.7478,1.5182
13:50:12:871,0.4184,0.7486,1.5182
13:50:12:875,0.4168,0.7506,1.5182
13:50:12:878,0.4236,0.7482,1.5202
13:50:12:882,0.4172,0.751,1.5158
13:50:12:886,0.4184,0.7522,1.519
13:50:12:890,0.4208,0.751,1.5154
13:50:12:894,0.4216,0.749,1.519
13:50:12:898,0.4172,0.753,1.5186
13:50:12:902,0.4188,0.7526,1.5166
13:50:12:906,0.4196,0.7522,1.5186
13:50:12:910,0.4212,0.751,1.5186
13:50:12:914,0.418,0.7498,1.519
13:50:12:917,0.4196,0.7494,1.5182
13:50:12:921,0.4184,0.749,1.5186
13:50:12:925,0.4188,0.7514,1.5206
13:50:12:929,0.4176,0.7506,1.5202
13:50:12:933,0.4184,0.7498,1.5226
13:50:12:937,0.4196,0.7486,1.5178
13:50:12:941,0.42,0.749,1.521
13:50:12:945,0.4204,0.7478,1.5226
13:50:12:949,0.4236,0.7466,1.5242
13:50:12:953,0.4144,0.7494,1.5206
13:50:12:957,0.4192,0.7462,1.523
13:50:12:960,0.4196,0.7522,1.5254
13:50:12:964,0.4224,0.749,1.5186
13:50:12:968,0.4188,0.7502,1.5266
13:50:12:972,0.4216,0.7494,1.5274
13:50:12:976,0.4208,0.747,1.5262
13:50:12:980,0.4196,0.7494,1.525
13:50:12:984,0.42,0.749,1.5314
13:50:12:988,0.4184,0.7518,1.527
13:50:12:992,0.4216,0.7522,1.527
13:50:12:996,0.4152,0.7518,1.5254
13:50:13:000,0.422,0.7522,1.5274
13:50:13:003,0.4168,0.7514,1.5274
13:50:13:007,0.4156,0.7526,1.5274
13:50:13:011,0.4204,0.753,1.529
13:50:13:015,0.4204,0.7518,1.5282
13:50:13:019,0.414,0.749,1.5302
13:50:13:023,0.416,0.751,1.5286
13:50:13:027,0.4196,0.7478,1.5334
13:50:13:031,0.4188,0.7514,1.5322
13:50:13:035,0.4184,0.7558,1.5342
13:50:13:039,0.4164,0.753,1.5282
13:50:13:042,0.4208,0.7506,1.5294
13:50:13:046,0.4184,0.7538,1.531
13:50:13:050,0.4192,0.7546,1.5286
13:50:13:054,0.4192,0.7538,1.5314
13:50:13:058,0.42,0.7518,1.5294
13:50:13:062,0.4192,0.7554,1.5306
13:50:13:066,0.4184,0.753,1.527
13:50:13:070,0.416,0.7506,1.5326
13:50:13:074,0.4176,0.7518,1.5322
13:50:13:078,0.4176,0.753,1.529
13:50:13:082,0.422,0.7522,1.5326
13:50:13:085,0.416,0.7522,1.5342
13:50:13:089,0.4224,0.753,1.5346
13:50:13:093,0.4212,0.749,1.5374
13:50:13:097,0.4224,0.7494,1.5358
13:50:13:101,0.416,0.747,1.5346
13:50:13:105,0.418,0.7462,1.5378
13:50:13:109,0.4224,0.7486,1.5366
13:50:13:113,0.4224,0.7494,1.5362
13:50:13:117,0.42,0.7486,1.5358
13:50:13:121,0.4204,0.7498,1.5358
13:50:13:125,0.4188,0.7494,1.5342
13:50:13:128,0.4196,0.7518,1.5322
13:50:13:132,0.42,0.7514,1.5334
13:50:13:136,0.4192,0.7518,1.5322
13:50:13:140,0.4184,0.7546,1.5302
13:50:13:144,0.4188,0.7546,1.5326
13:50:13:148,0.422,0.7542,1.5286
13:50:13:152,0.4196,0.755,1.5326
13:50:13:156,0.4184,0.755,1.531
13:50:13:160,0.418,0.7546,1.5334
13:50:13:164,0.4192,0.755,1.5298
13:50:13:167,0.4216,0.7526,1.5302
13:50:13:171,0.4168,0.7534,1.5314
13:50:13:175,0.4228,0.7526,1.5286
13:50:13:179,0.42,0.7546,1.5342
13:50:13:183,0.416,0.7538,1.531
13:50:13:187,0.4216,0.753,1.5262
13:50:13:191,0.4224,0.7522,1.529
13:50:13:195,0.4244,0.7538,1.535
13:50:13:199,0.4184,0.7534,1.5278
13:50:13:203,0.4204,0.753,1.5318
13:50:13:207,0.4212,0.7562,1.5338
13:50:13:210,0.4188,0.755,1.533
13:50:13:214,0.4224,0.755,1.5322
13:50:13:218,0.4208,0.7542,1.5338
13:50:13:222,0.4232,0.7506,1.5326
13:50:13:226,0.422,0.7546,1.531
13:50:13:230,0.4216,0.755,1.5346
13:50:13:234,0.4172,0.7562,1.529
13:50:13:238,0.4208,0.7546,1.5286
13:50:13:242,0.4204,0.753,1.529
13:50:13:246,0.4216,0.7522,1.5314
13:50:13:250,0.4224,0.7506,1.5266
13:50:13:253,0.4184,0.751,1.5258
13:50:13:257,0.4216,0.7522,1.5302
13:50:13:261,0.4224,0.7522,1.5282
13:50:13:265,0.4184,0.7526,1.5266
13:50:13:269,0.4252,0.7506,1.5286
13:50:13:273,0.4188,0.7518,1.5298
13:50:13:277,0.4196,0.7514,1.5278
13:50:13:281,0.4212,0.7506,1.5278
13:50:13:285,0.4248,0.7494,1.5298
13:50:13:289,0.4196,0.7522,1.5266
13:50:13:292,0.4216,0.7538,1.5266
13:50:13:296,0.4208,0.7542,1.5282
13:50:13:300,0.4216,0.757,1.5278
13:50:13:304,0.4212,0.7558,1.5282
13:50:13:308,0.4216,0.7538,1.5274
13:50:13:312,0.4196,0.7558,1.5282
13:50:13:316,0.4216,0.7542,1.5314
13:50:13:320,0.4184,0.7566,1.5262
13:50:13:324,0.4188,0.7546,1.5258
13:50:13:328,0.4224,0.7522,1.5286
13:50:13:332,0.4168,0.7522,1.5322
13:50:13:335,0.4216,0.7518,1.5282
13:50:13:339,0.4228,0.7538,1.5302
13:50:13:343,0.4212,0.7514,1.5322
13:50:13:347,0.4208,0.7542,1.5278
13:50:13:351,0.422,0.7522,1.529
13:50:13:355,0.4208,0.7538,1.5322
13:50:13:359,0.4156,0.7518,1.531
13:50:13:363,0.4212,0.7486,1.529
13:50:13:367,0.4236,0.7546,1.5266
13:50:13:371,0.4184,0.753,1.5246
13:50:13:375,0.4168,0.7514,1.5266
13:50:13:378,0.4224,0.7534,1.525
13:50:13:382,0.4236,0.7534,1.5262
13:50:13:386,0.4224,0.757,1.5246
13:50:13:390,0.4188,0.7566,1.5238
13:50:13:394,0.4208,0.7566,1.5254
13:50:13:398,0.4188,0.7546,1.5234
13:50:13:402,0.42,0.7538,1.5282
13:50:13:406,0.4208,0.753,1.5282
13:50:13:410,0.42,0.7498,1.5346
13:50:13:414,0.4172,0.7486,1.5306
13:50:13:417,0.4188,0.751,1.531
13:50:13:421,0.4192,0.7494,1.5322
13:50:13:425,0.4212,0.749,1.5326
13:50:13:429,0.4192,0.755,1.5318
13:50:13:433,0.4208,0.7522,1.5266
13:50:13:437,0.4172,0.7518,1.531
13:50:13:441,0.4188,0.7518,1.5294
13:50:13:445,0.42,0.7526,1.5314
13:50:13:449,0.4188,0.7546,1.525
13:50:13:453,0.418,0.7574,1.5266
13:50:13:457,0.4196,0.7546,1.5258
13:50:13:460,0.4208,0.757,1.5282
13:50:13:464,0.4192,0.7574,1.5306
13:50:13:468,0.4232,0.7554,1.529
13:50:13:472,0.4208,0.7554,1.5286
13:50:13:476,0.4196,0.7566,1.5306
13:50:13:480,0.4188,0.7594,1.5302
13:50:13:484,0.42,0.7574,1.5314
13:50:13:488,0.4208,0.7562,1.5318
13:50:13:492,0.4196,0.7566,1.533
13:50:13:496,0.4192,0.7546,1.5326
13:50:13:500,0.42,0.751,1.5326
13:50:13:503,0.4164,0.751,1.5306
13:50:13:507,0.4172,0.7514,1.5346
13:50:13:511,0.4196,0.7506,1.5314
13:50:13:515,0.4208,0.7518,1.5334
13:50:13:519,0.4164,0.751,1.5306
13:50:13:523,0.4192,0.7486,1.5314
13:50:13:527,0.42,0.7502,1.5346
13:50:13:531,0.4196,0.751,1.533
13:50:13:535,0.4232,0.7522,1.5318
13:50:13:539,0.42,0.7498,1.5314
13:50:13:542,0.418,0.749,1.529
13:50:13:546,0.4196,0.7514,1.5278
13:50:13:550,0.4184,0.7478,1.5282
13:50:13:554,0.416,0.7482,1.5314
13:50:13:558,0.4172,0.7518,1.5282
13:50:13:562,0.4208,0.7474,1.5278
13:50:13:566,0.4168,0.7494,1.5254
13:50:13:570,0.4188,0.7542,1.5298
13:50:13:574,0.4184,0.751,1.5294
13:50:13:578,0.42,0.7514,1.5274
13:50:13:582,0.4212,0.749,1.527
13:50:13:585,0.4172,0.7506,1.527
13:50:13:589,0.4184,0.7502,1.5294
13:50:13:593,0.4196,0.7514,1.5246
13:50:13:597,0.418,0.7534,1.529
13:50:13:601,0.4208,0.7502,1.527
13:50:13:605,0.4184,0.751,1.5266
13:50:13:609,0.42,0.7566,1.527
13:50:13:613,0.4196,0.753,1.5278
13:50:13:617,0.4168,0.7514,1.5286
13:50:13:621,0.4204,0.753,1.5266
13:50:13:625,0.4208,0.7554,1.5262
13:50:13:628,0.4184,0.7554,1.5218
13:50:13:632,0.422,0.7546,1.5218
13:50:13:636,0.4204,0.7578,1.5198
13:50:13:640,0.4152,0.7554,1.5258
13:50:13:644,0.4204,0.7522,1.5238
13:50:13:648,0.42,0.7534,1.525
13:50:13:652,0.4176,0.7534,1.5238
13:50:13:656,0.4216,0.7466,1.5222
13:50:13:660,0.4184,0.7498,1.5246
13:50:13:664,0.4184,0.7474,1.5278
13:50:13:667,0.4172,0.7474,1.523
13:50:13:671,0.4232,0.7466,1.521
13:50:13:675,0.4212,0.7462,1.5202
13:50:13:679,0.4208,0.7482,1.5226
13:50:13:683,0.4216,0.747,1.5202
13:50:13:687,0.4188,0.7462,1.5202
13:50:13:691,0.4192,0.7478,1.5186
13:50:13:695,0.4216,0.747,1.5182
13:50:13:699,0.418,0.7482,1.5194
13:50:13:703,0.4196,0.749,1.519
13:50:13:707,0.416,0.7466,1.5226
13:50:13:710,0.42,0.7482,1.5174
13:50:13:714,0.4212,0.7474,1.5222
13:50:13:718,0.418,0.7482,1.519
13:50:13:722,0.4216,0.7474,1.5226
13:50:13:726,0.4224,0.7482,1.5238
13:50:13:730,0.4196,0.7478,1.5222
13:50:13:734,0.416,0.7478,1.5226
13:50:13:738,0.4212,0.7486,1.527
13:50:13:742,0.422,0.7494,1.5262
13:50:13:746,0.4184,0.7494,1.5238
13:50:13:750,0.4196,0.7474,1.5238
13:50:13:753,0.4192,0.7506,1.5234
